date,temperature_mean_c,temperature_min_c,temperature_max_c,relative_humidity_mean_pct,total_precipitation_mm,wind_speed_mean_ms,surface_pressure_mean_hpa,sin_day,cos_day
2013-09-22,24.7538,18.2279,31.0825,59.0302,0.0362,2.5714,914.9815,-0.988204,-0.153142
2013-09-23,24.23,19.4375,31.5774,62.7279,6.8278,1.4659,915.9647,-0.990692,-0.13612
2013-09-24,21.0469,18.2945,23.6252,85.8366,20.4315,2.0957,915.8072,-0.992887,-0.119059
2013-09-25,19.4686,16.1819,24.4794,64.4439,0.0544,3.4578,915.7815,-0.994788,-0.101962
2013-09-26,17.4755,9.929,25.8407,57.3394,0.0,2.2822,917.7247,-0.996395,-0.084835
2013-09-27,19.1637,11.7161,27.5957,61.7348,0.0,2.4665,917.9613,-0.997707,-0.067683
2013-09-28,21.5759,14.6205,29.953,59.9306,0.0,2.7038,916.9495,-0.998724,-0.050511
2013-09-29,19.2649,17.1479,22.4859,85.0455,11.7078,1.6845,917.1076,-0.999445,-0.033324
2013-09-30,19.3001,15.2723,24.2553,80.3403,0.3166,1.7381,915.7201,-0.99987,-0.016127
2013-10-01,21.0894,17.8574,25.8097,78.0758,9.8624,2.5274,915.1562,-0.999999,0.001075
2013-10-02,18.896,16.6849,22.2085,87.6732,4.3125,1.6454,916.2419,-0.999833,0.018277
2013-10-03,21.3048,17.4463,26.7111,79.8949,4.1885,1.2765,916.9609,-0.999371,0.035473
2013-10-04,19.8822,18.1367,22.6548,87.7629,18.5938,1.8934,915.8099,-0.998613,0.052658
2013-10-05,20.2793,16.786,25.6069,76.4609,2.7366,2.7729,914.7607,-0.997559,0.069828
2013-10-06,20.0522,14.1944,26.4419,66.413,0.001,2.0212,916.7841,-0.99621,0.086977
2013-10-07,17.6528,14.037,22.3224,65.6954,0.0753,3.3699,920.1307,-0.994567,0.104101
2013-10-08,15.9122,13.2905,18.3789,73.5788,1.43,3.868,921.9486,-0.992629,0.121193
2013-10-09,17.0587,12.7479,22.0385,72.2538,0.4573,3.5052,921.1972,-0.990397,0.13825
2013-10-10,18.5646,13.7873,23.3584,65.6568,0.3715,3.397,920.4129,-0.987873,0.155266
2013-10-11,19.1153,13.724,24.171,57.3149,0.0148,3.5857,920.038,-0.985056,0.172236
2013-10-12,19.1644,14.0664,24.6013,57.4755,0.0896,3.3063,919.6013,-0.981947,0.189155
2013-10-13,21.4819,14.8476,27.3476,56.9834,0.0,2.8974,918.4295,-0.978548,0.206018
2013-10-14,23.014,16.6564,29.6496,56.1795,0.0305,1.7787,917.076,-0.97486,0.22282
2013-10-15,22.9108,18.3872,28.9195,64.8989,1.8878,1.7043,916.9042,-0.970882,0.239557
2013-10-16,19.8471,18.3435,22.7255,87.1192,16.4008,2.1146,916.8556,-0.966618,0.256222
2013-10-17,19.3826,17.1544,23.0003,90.2626,11.4765,2.5585,914.5704,-0.962068,0.272811
2013-10-18,19.6742,17.1254,24.5846,86.06,12.1827,2.7043,912.4141,-0.957232,0.28932
2013-10-19,21.1644,14.7801,28.675,68.9209,4.3197,1.8,912.4033,-0.952114,0.305743
2013-10-20,23.3122,16.7182,30.5763,59.2264,0.0482,2.3711,913.8414,-0.946714,0.322076
2013-10-21,24.8378,19.1482,30.7981,64.2344,0.6962,2.7011,914.9207,-0.941034,0.338313
2013-10-22,23.8351,18.5678,30.4123,74.2479,4.3774,1.6995,915.2957,-0.935075,0.35445
2013-10-23,23.9833,19.7707,28.9865,70.9872,2.6331,2.8081,916.8711,-0.928839,0.370483
2013-10-24,24.5111,18.3432,30.7051,62.8851,0.0,1.6169,917.5795,-0.922329,0.386405
2013-10-25,25.0108,19.4149,30.6438,55.1075,0.0062,2.6908,917.9815,-0.915546,0.402214
2013-10-26,23.9348,18.2736,30.2918,62.0132,0.0067,3.2998,916.9105,-0.908492,0.417903
2013-10-27,24.4298,19.0643,30.9609,58.344,0.0305,2.5892,913.2351,-0.901169,0.433469
2013-10-28,22.6668,19.3607,26.8704,67.4761,0.6452,2.7631,914.0548,-0.893579,0.448906
2013-10-29,19.6616,14.1931,26.2397,67.8574,0.0877,2.9191,915.9335,-0.885725,0.46421
2013-10-30,20.6087,16.4142,26.9994,72.8293,1.3971,2.313,915.2536,-0.877609,0.479378
2013-10-31,21.1566,18.2317,26.1155,74.4448,1.7061,3.4056,916.0065,-0.869233,0.494403
2013-11-01,20.6429,17.139,24.7283,69.5968,0.0868,4.1044,917.8803,-0.8606,0.509282
2013-11-02,20.9529,15.5182,27.9174,63.2944,0.0458,3.08,918.1112,-0.851712,0.52401
2013-11-03,21.8275,15.4013,28.4495,60.3375,0.0148,2.1923,915.8173,-0.842572,0.538584
2013-11-04,22.2642,17.0321,27.7463,56.0743,0.2036,2.2011,912.2682,-0.833183,0.552997
2013-11-05,20.2889,17.7308,23.0782,74.6171,3.6721,2.1248,914.4901,-0.823547,0.567248
2013-11-06,17.1242,15.8157,18.3676,91.7695,19.8979,3.0004,918.4186,-0.813668,0.58133
2013-11-07,17.6837,15.1709,21.055,89.0194,10.1743,2.6395,918.5742,-0.803548,0.59524
2013-11-08,20.3716,16.0473,26.6253,76.2303,0.6261,1.5125,915.8077,-0.79319,0.608975
2013-11-09,22.3907,16.981,28.6845,68.5582,0.0901,1.9564,913.8923,-0.782597,0.622529
2013-11-10,24.0798,17.8978,31.0021,64.4109,0.0024,1.7558,913.1866,-0.771773,0.635898
2013-11-11,25.6875,19.3098,33.0221,62.8897,0.011,2.6575,912.2044,-0.76072,0.64908
2013-11-12,25.8041,21.067,31.4341,66.6485,0.4573,2.5264,912.2784,-0.749442,0.66207
2013-11-13,24.6595,20.8521,29.0172,66.7866,0.9866,3.1389,915.5518,-0.737943,0.674863
2013-11-14,22.3369,15.4203,28.3697,52.6305,0.0997,3.2501,917.7608,-0.726225,0.687457
2013-11-15,22.9461,16.8377,29.7267,63.8696,1.6246,3.4208,917.1629,-0.714292,0.699848
2013-11-16,22.8436,17.8054,29.257,70.7908,2.8815,2.3896,915.3615,-0.702148,0.712031
2013-11-17,20.084,18.5208,21.4602,89.774,20.5069,1.1496,914.8852,-0.689796,0.724004
2013-11-18,20.7507,16.6669,25.311,80.9956,11.0416,2.3887,915.3995,-0.67724,0.735762
2013-11-19,22.6559,17.7644,29.7018,76.148,4.5156,2.5999,916.2312,-0.664483,0.747303
2013-11-20,23.9094,17.0896,30.6098,64.2917,0.0033,1.9582,916.6985,-0.65153,0.758623
2013-11-21,24.7892,18.0418,31.0694,58.1715,0.0,1.8423,914.784,-0.638384,0.769718
2013-11-22,22.5282,19.3224,26.0924,73.8564,9.8062,1.823,911.2831,-0.62505,0.780585
2013-11-23,20.2842,18.2513,23.1229,90.018,15.2025,2.3064,912.435,-0.61153,0.791221
2013-11-24,19.503,17.949,21.8745,87.3048,10.7317,3.3838,915.4008,-0.597829,0.801624
2013-11-25,19.2701,18.4207,20.6718,93.4483,21.2698,2.6103,916.4718,-0.583951,0.811789
2013-11-26,19.1904,17.3837,21.6666,91.2581,24.6119,2.9667,912.9809,-0.569901,0.821713
2013-11-27,21.4951,18.1791,26.9951,81.5566,3.252,2.8605,909.8104,-0.555682,0.831395
2013-11-28,23.0618,18.772,28.8813,75.8735,1.8129,2.1947,911.0432,-0.541298,0.840831
2013-11-29,24.0724,19.1065,31.1417,73.0643,6.5413,2.4808,912.9709,-0.526755,0.850017
2013-11-30,22.0709,19.7946,25.4268,84.3579,17.3359,2.361,915.3861,-0.512055,0.858953
2013-12-01,21.5942,19.4901,25.0001,88.8751,29.0785,1.1768,915.5355,-0.497204,0.867634
2013-12-02,21.112,19.3506,23.1833,91.6468,23.7637,1.8639,914.1915,-0.482206,0.876058
2013-12-03,23.5456,19.1112,29.9383,79.158,1.3018,2.499,913.1073,-0.467065,0.884223
2013-12-04,24.9754,19.0973,31.5195,66.8245,0.1259,1.817,913.4732,-0.451786,0.892126
2013-12-05,25.703,20.3255,32.839,68.2804,2.8553,1.9379,912.0603,-0.436373,0.899766
2013-12-06,23.3662,17.6993,30.3407,74.6491,4.2911,1.7098,912.4452,-0.420831,0.907139
2013-12-07,23.4204,19.7263,27.2313,71.6484,1.0948,2.6373,914.0045,-0.405165,0.914244
2013-12-08,23.6461,19.8405,29.7504,77.1274,9.1095,2.0132,914.878,-0.389378,0.921078
2013-12-09,24.4237,20.4427,29.9965,75.9872,3.8552,2.2555,915.0312,-0.373477,0.92764
2013-12-10,23.7274,21.2939,26.9735,80.6269,6.6824,2.3322,913.4223,-0.357464,0.933927
2013-12-11,21.538,19.5597,24.99,89.333,14.4558,1.7516,911.3573,-0.341347,0.939938
2013-12-12,21.6471,18.7297,25.2374,82.7949,2.9507,2.0339,912.07,-0.325128,0.94567
2013-12-13,22.3053,16.8712,27.5917,71.3569,0.5674,2.2793,912.7266,-0.308812,0.951123
2013-12-14,23.1593,17.8869,28.6386,70.0419,0.1144,2.1304,913.4613,-0.292406,0.956294
2013-12-15,22.9847,19.5738,27.5103,75.355,13.8063,2.0909,912.8883,-0.275913,0.961183
2013-12-16,22.9511,18.6024,29.8285,74.691,1.4882,1.9903,911.6339,-0.259338,0.965787
2013-12-17,21.9927,18.7003,26.1038,73.6393,1.0438,3.2621,910.6024,-0.242687,0.970105
2013-12-18,23.0097,17.9683,28.6713,68.9223,0.6223,2.4374,910.14,-0.225964,0.974136
2013-12-19,23.0234,17.3141,29.4893,69.771,0.7358,1.9892,910.1692,-0.209174,0.977879
2013-12-20,22.1619,17.3543,26.6647,73.2596,1.0328,1.9582,909.9017,-0.192322,0.981332
2013-12-21,21.9116,18.4882,26.6539,78.689,10.8962,2.3363,910.1239,-0.175413,0.984495
2013-12-22,22.1395,17.9641,27.5611,78.7298,4.8199,2.6081,909.9474,-0.158452,0.987367
2013-12-23,22.331,20.6423,24.5201,82.0527,8.5392,1.9996,910.435,-0.141444,0.989946
2013-12-24,22.2661,19.8522,27.1292,85.2526,14.1015,2.1953,911.5769,-0.124395,0.992233
2013-12-25,22.7208,19.5805,27.1071,86.0618,5.342,2.1628,913.3467,-0.107308,0.994226
2013-12-26,25.0987,19.0956,32.3324,76.9144,0.5703,1.4432,913.8351,-0.09019,0.995925
2013-12-27,25.5359,21.502,30.8034,71.309,2.6579,2.449,914.1907,-0.073045,0.997329
2013-12-28,24.4185,21.0503,28.2678,74.9056,4.2825,2.7634,914.5683,-0.055879,0.998438
2013-12-29,24.7091,20.4169,29.9601,72.8106,1.9488,2.2182,914.4069,-0.038696,0.999251
2013-12-30,23.8985,20.408,28.1183,78.4991,5.8594,2.3519,914.119,-0.021501,0.999769
2013-12-31,23.4941,20.1018,28.5209,84.0061,10.6206,1.9933,914.3897,-0.004301,0.999991
2014-01-01,24.7223,20.545,30.557,76.0128,0.6266,1.8412,914.2773,0.017202,0.999852
2014-01-02,25.5908,20.5155,31.4214,72.7405,0.5875,1.2237,913.2641,0.034398,0.999408
2014-01-03,26.8532,20.5296,33.3285,66.8332,0.0033,1.6835,913.5859,0.051584,0.998669
2014-01-04,27.1121,20.3348,33.4329,57.5449,0.0076,2.0828,915.2523,0.068755,0.997634
2014-01-05,25.9889,20.8368,30.8191,68.4383,0.5589,2.2415,916.7815,0.085906,0.996303
2014-01-06,24.8532,19.2986,30.0097,59.3699,0.0,2.3351,916.8192,0.103031,0.994678
2014-01-07,24.6178,19.5263,29.3714,62.7414,0.205,2.5449,916.4909,0.120126,0.992759
2014-01-08,24.356,18.1651,30.4089,60.1854,0.0005,2.2254,916.0625,0.137185,0.990545
2014-01-09,24.28,18.3513,30.4534,59.8737,0.0,1.8214,915.5957,0.154204,0.988039
2014-01-10,23.9172,18.8836,29.4942,68.9414,1.0519,2.2732,915.9853,0.171177,0.98524
2014-01-11,24.4418,18.4636,31.1471,70.8583,0.3366,1.9488,916.469,0.188099,0.98215
2014-01-12,24.6576,18.9156,30.557,69.8164,4.8904,1.8748,917.9488,0.204966,0.978769
2014-01-13,24.6865,20.8326,29.3431,68.4399,5.8708,2.3492,918.6313,0.221772,0.975099
2014-01-14,24.6701,18.4423,31.7144,67.9523,0.8283,1.8068,918.1054,0.238513,0.971139
2014-01-15,25.2044,19.0698,31.0026,57.783,0.0744,1.2419,916.3512,0.255182,0.966893
2014-01-16,24.2744,19.5771,29.512,64.8975,0.1035,2.1218,915.6492,0.271777,0.96236
2014-01-17,22.073,18.365,26.5854,80.2661,10.0861,1.6467,916.2578,0.288291,0.957543
2014-01-18,21.7085,17.9483,28.3431,81.0403,5.0721,1.336,916.7146,0.304719,0.952442
2014-01-19,22.6694,17.4378,28.9075,75.8525,1.3609,1.6737,915.5262,0.321058,0.94706
2014-01-20,23.7552,18.2815,30.1032,72.715,2.7804,2.025,914.9613,0.337301,0.941397
2014-01-21,22.9974,18.3736,28.6542,77.449,5.6748,2.3147,916.1395,0.353445,0.935455
2014-01-22,23.4938,18.4504,29.7757,76.8877,11.0745,1.8284,916.8355,0.369484,0.929237
2014-01-23,22.846,18.1985,28.4661,81.3996,9.6188,1.2858,916.8765,0.385413,0.922744
2014-01-24,22.899,17.5777,28.0448,78.4589,5.9934,1.4587,915.1749,0.401229,0.915978
2014-01-25,23.518,18.1908,30.162,76.1208,1.6742,1.0459,914.2889,0.416926,0.90894
2014-01-26,25.5502,20.3362,30.4778,62.5174,0.0262,2.3586,915.5632,0.432499,0.901634
2014-01-27,24.5001,18.7415,30.4773,60.0478,0.0529,2.2949,917.7694,0.447945,0.894061
2014-01-28,24.6054,18.2859,30.6559,59.1552,0.0,2.1361,918.1648,0.463258,0.886224
2014-01-29,23.957,16.7873,29.788,56.3705,0.0057,1.9153,918.3302,0.478434,0.878124
2014-01-30,24.1333,16.8339,30.6906,60.5054,0.0,1.9547,917.9164,0.493468,0.869764
2014-01-31,24.664,17.843,30.8471,59.2139,0.0,2.1536,917.6557,0.508356,0.861147
2014-02-01,24.8104,16.854,31.0549,54.29,0.0,1.9933,916.885,0.523094,0.852275
2014-02-02,25.1548,18.5797,30.264,60.7651,0.1311,2.3251,915.9426,0.537677,0.843151
2014-02-03,25.8142,19.1976,32.0981,58.9042,0.0305,2.6758,915.1284,0.552101,0.833777
2014-02-04,26.1612,19.3451,32.9222,52.8592,0.0,2.3669,915.9121,0.566362,0.824157
2014-02-05,26.0066,19.9286,31.9964,58.1702,0.2065,2.5837,916.3403,0.580455,0.814292
2014-02-06,25.6983,19.0242,31.4592,54.3411,0.0,2.8695,916.6285,0.594376,0.804187
2014-02-07,25.0508,17.3941,31.2143,58.8902,1.0757,2.1412,917.2667,0.608121,0.793844
2014-02-08,24.8349,18.8242,31.7551,60.5037,0.0138,1.9254,916.6376,0.621687,0.783266
2014-02-09,25.0323,17.3501,31.7065,53.0499,0.001,1.7785,916.3287,0.635068,0.772456
2014-02-10,25.0056,17.4712,31.7559,52.7304,0.0,1.9801,916.4241,0.648262,0.761418
2014-02-11,24.9524,18.6548,30.0215,54.5261,0.0734,2.4873,916.1719,0.661263,0.750154
2014-02-12,24.3495,17.8344,30.0895,53.9562,0.0,2.0711,915.0346,0.674069,0.738668
2014-02-13,24.6182,17.4251,31.7874,55.5082,0.0019,1.714,913.216,0.686676,0.726964
2014-02-14,24.7842,19.2445,29.7185,55.6148,0.0148,1.7129,913.4323,0.699079,0.715044
2014-02-15,24.1502,20.8025,28.3269,66.4705,4.9567,2.3392,915.1048,0.711276,0.702913
2014-02-16,21.3189,19.5978,24.0812,86.7289,23.5081,1.7692,915.8974,0.723262,0.690574
2014-02-17,21.8912,19.1436,25.6047,81.1343,4.3578,2.4425,915.2565,0.735034,0.678031
2014-02-18,22.353,18.0656,27.1665,73.0277,2.4796,3.4118,915.2133,0.746588,0.665287
2014-02-19,22.559,16.8,28.8996,65.4868,0.1035,3.093,915.8132,0.757922,0.652346
2014-02-20,23.7902,18.4115,29.8613,61.9009,0.1559,2.7839,915.6773,0.769031,0.639212
2014-02-21,24.2378,19.17,29.6368,61.9212,0.6042,2.4451,915.8991,0.779913,0.625889
2014-02-22,24.0055,19.5398,28.8799,63.2211,0.37,2.6744,916.4848,0.790563,0.61238
2014-02-23,24.6596,19.2951,30.5499,62.0622,0.2608,2.5543,916.3905,0.80098,0.598691
2014-02-24,24.7691,20.4366,29.0114,62.2173,0.4234,2.0363,916.4854,0.81116,0.584824
2014-02-25,24.2157,19.8632,30.1969,67.1391,2.1534,2.1919,916.4397,0.8211,0.570784
2014-02-26,25.2531,18.9414,32.2523,56.6375,0.0,2.3197,915.5569,0.830797,0.556576
2014-02-27,26.0476,20.189,32.9765,53.1855,0.0019,2.3571,913.5134,0.840248,0.542202
2014-02-28,24.7585,20.2183,28.7351,61.7638,1.2665,1.5208,912.73,0.84945,0.527668
2014-03-01,20.9387,18.4537,25.9214,85.5259,28.9388,2.1232,914.2584,0.858402,0.512978
2014-03-02,22.2218,16.8717,29.7638,79.9768,4.1738,1.2673,914.0793,0.867099,0.498137
2014-03-03,22.8353,18.8642,27.6611,75.6578,4.9453,2.9498,915.5558,0.875539,0.483147
2014-03-04,23.1319,18.8513,27.9328,70.3713,0.3262,2.8579,916.5098,0.88372,0.468015
2014-03-05,23.026,19.0366,26.8913,70.036,0.6909,2.1694,916.605,0.89164,0.452745
2014-03-06,21.9532,19.2628,25.7093,85.2971,9.5096,1.377,915.3587,0.899296,0.43734
2014-03-07,21.5091,17.9499,27.4765,80.9234,7.1239,1.7749,914.6774,0.906686,0.421806
2014-03-08,20.4622,18.7044,24.0101,89.222,15.1329,1.629,914.0792,0.913808,0.406147
2014-03-09,22.4756,18.1934,29.2868,78.1825,3.3979,1.6159,914.9419,0.920659,0.390368
2014-03-10,23.1924,17.5475,30.4767,75.7064,3.0379,1.9628,915.8898,0.927238,0.374474
2014-03-11,23.9805,19.7516,29.0074,70.4737,0.8492,1.9727,915.6879,0.933542,0.358468
2014-03-12,23.7776,19.0502,29.4178,68.7798,0.134,1.777,917.2489,0.93957,0.342357
2014-03-13,24.0133,19.6814,29.2489,71.3746,3.4657,2.5189,918.1101,0.94532,0.326144
2014-03-14,23.9381,19.9811,29.7977,75.0388,0.6266,2.2169,917.1505,0.95079,0.309835
2014-03-15,24.2464,18.2724,30.3354,65.7114,0.0,2.0331,916.5263,0.955979,0.293434
2014-03-16,24.8005,19.112,30.6421,62.5073,0.0472,1.6629,915.8682,0.960885,0.276946
2014-03-17,23.976,18.5041,30.1039,61.3977,0.0,1.6623,916.0109,0.965507,0.260376
2014-03-18,23.4997,18.7437,29.0276,66.8109,0.6394,1.7425,916.1944,0.969843,0.24373
2014-03-19,22.7769,17.5455,28.4466,72.1656,0.6232,1.5303,915.1281,0.973892,0.227011
2014-03-20,23.6487,18.0322,28.8219,73.0257,0.5722,1.7997,913.6479,0.977653,0.210225
2014-03-21,23.3067,18.8413,28.9102,80.7987,6.9489,1.9615,914.6779,0.981125,0.193376
2014-03-22,22.4269,18.8518,27.8238,85.3937,5.1551,1.8461,915.9037,0.984306,0.176471
2014-03-23,22.3248,18.5389,26.2755,78.827,1.8134,2.7945,916.4937,0.987196,0.159513
2014-03-24,20.8322,17.7225,24.4221,72.9852,0.0672,3.257,918.2127,0.989794,0.142508
2014-03-25,21.5538,16.5054,27.2907,69.735,0.4644,3.0586,918.8674,0.992099,0.125461
2014-03-26,22.1255,16.6879,27.5269,70.5513,0.3548,3.1525,918.9484,0.99411,0.108377
2014-03-27,22.6134,17.9532,28.5226,67.0309,0.1345,2.9874,918.1133,0.995827,0.091261
2014-03-28,22.8507,17.5879,28.6818,67.0023,0.3262,2.6669,916.9152,0.99725,0.074117
2014-03-29,22.626,18.3424,28.0752,69.5837,0.1144,2.6415,916.2552,0.998377,0.056952
2014-03-30,22.0851,19.3403,25.5002,76.3918,2.0714,2.9051,916.4087,0.999209,0.03977
2014-03-31,22.0029,18.253,26.6408,83.263,0.7477,1.1443,917.6142,0.999745,0.022576
2014-04-01,23.5531,18.7978,29.8664,75.2332,1.9822,1.1049,917.2698,0.999986,0.005376
2014-04-02,23.3424,19.1202,28.8967,77.7701,3.5863,1.7701,916.0826,0.99993,-0.011826
2014-04-03,22.692,18.7907,28.0258,79.1282,1.1683,2.0322,915.764,0.999579,-0.029025
2014-04-04,23.0487,18.1466,28.5584,71.5588,1.4944,3.0439,917.8044,0.998932,-0.046215
2014-04-05,22.8909,17.7921,28.304,64.8514,0.0005,3.3429,919.5291,0.997989,-0.063391
2014-04-06,22.635,16.6148,29.4612,63.3272,0.0014,2.1655,918.74,0.996751,-0.080549
2014-04-07,22.9453,15.3396,30.3515,60.9956,0.0,1.7584,916.2389,0.995218,-0.097683
2014-04-08,23.1292,16.137,30.4327,60.9213,0.0,1.8205,914.8428,0.99339,-0.114788
2014-04-09,23.5247,17.4245,30.4411,63.7556,0.0,1.7147,914.5525,0.991269,-0.131859
2014-04-10,24.1341,19.312,28.6701,65.0007,1.8005,1.4681,915.0138,0.988854,-0.14889
2014-04-11,22.9992,19.459,27.6048,74.8174,1.7953,2.3566,916.7787,0.986146,-0.165878
2014-04-12,23.4339,19.8615,28.6694,77.6496,2.1949,2.6671,916.4571,0.983147,-0.182817
2014-04-13,22.7852,18.5197,28.0374,83.3087,4.2157,1.1254,916.2689,0.979857,-0.199702
2014-04-14,22.1873,20.4148,26.1837,87.1744,6.5517,2.1769,916.3539,0.976277,-0.216527
2014-04-15,20.3093,18.4082,22.242,84.2225,6.434,2.4899,917.3416,0.972408,-0.233289
2014-04-16,20.4479,17.8184,24.192,86.214,23.6282,2.0186,916.9328,0.968251,-0.249981
2014-04-17,21.9335,18.9932,27.0424,80.1355,0.495,1.9607,916.8222,0.963807,-0.266599
2014-04-18,22.566,17.9236,28.2373,73.0399,0.3476,1.8311,915.7366,0.959079,-0.283139
2014-04-19,22.421,17.6185,28.9012,74.618,0.2074,1.7169,916.3865,0.954067,-0.299595
2014-04-20,22.6949,17.9225,28.7406,76.546,0.9646,1.5084,916.6905,0.948772,-0.315962
2014-04-21,22.6847,18.5745,28.3716,76.0045,0.5202,1.5977,916.7102,0.943196,-0.332235
2014-04-22,21.4394,18.5413,24.6446,79.3293,0.4029,2.1313,916.2378,0.937342,-0.348411
2014-04-23,20.7915,17.7641,23.9306,85.4323,3.9048,1.3197,916.4739,0.93121,-0.364483
2014-04-24,20.1355,18.5894,23.6232,88.1799,11.4751,1.4397,916.5477,0.924803,-0.380447
2014-04-25,19.787,15.2403,25.2224,76.9539,0.5674,1.3387,915.7414,0.918121,-0.396299
2014-04-26,19.2348,14.4015,24.6554,69.9369,0.0424,1.9363,916.4236,0.911169,-0.412034
2014-04-27,18.1122,11.9977,23.9407,69.755,0.0005,1.7022,918.5105,0.903946,-0.427646
2014-04-28,17.3348,12.3775,21.8106,70.5785,0.0596,2.7787,920.8713,0.896456,-0.443132
2014-04-29,16.2883,10.3658,22.6996,65.3019,0.0,2.7258,920.585,0.888701,-0.458487
2014-04-30,16.7402,10.141,23.3667,63.9512,0.0,2.6684,917.943,0.880683,-0.473706
2014-05-01,17.5736,12.3529,23.8468,69.0955,0.0,2.5516,916.4108,0.872404,-0.488785
2014-05-02,18.4763,10.8886,26.9798,71.3717,0.0,1.308,917.9744,0.863867,-0.50372
2014-05-03,19.3935,13.7552,25.4397,68.6876,0.0,2.4956,920.2597,0.855075,-0.518505
2014-05-04,19.3244,13.3209,25.5348,72.1141,0.0,2.3885,920.1663,0.846029,-0.533137
2014-05-05,18.8789,11.3726,26.2227,70.2873,0.0,1.1554,918.4918,0.836733,-0.547611
2014-05-06,19.7843,12.2793,27.0154,66.7099,0.0,1.4219,918.5007,0.827189,-0.561923
2014-05-07,19.9196,14.6148,25.9383,70.8187,0.0,1.3628,919.5868,0.817401,-0.576069
2014-05-08,20.0859,13.7027,27.5846,71.113,0.0,1.6217,917.8143,0.807371,-0.590044
2014-05-09,20.6814,13.8719,27.6803,65.6129,0.001,1.9502,914.2787,0.797102,-0.603845
2014-05-10,19.1741,15.0467,24.0566,71.7514,0.4702,1.9598,915.7711,0.786597,-0.617467
2014-05-11,18.3041,13.7253,23.8239,65.8657,0.0,3.8287,919.9153,0.775859,-0.630907
2014-05-12,17.0997,12.5458,23.0618,68.5455,0.0,2.7826,919.9929,0.764891,-0.644159
2014-05-13,16.8983,10.5763,24.5256,67.1363,0.0,1.6927,918.8545,0.753698,-0.657221
2014-05-14,17.4824,11.2519,25.2725,63.8339,0.0,1.4015,918.561,0.742281,-0.670089
2014-05-15,18.3028,12.1836,25.288,65.0739,0.0,1.7917,918.4313,0.730644,-0.682758
2014-05-16,18.0739,10.7146,26.2085,68.9384,0.0,1.3999,916.649,0.718792,-0.695225
2014-05-17,19.2819,14.9227,24.3979,71.7062,0.3257,1.9117,917.2988,0.706727,-0.707487
2014-05-18,19.4027,16.0041,23.321,76.5683,0.277,2.3688,917.6903,0.694452,-0.719539
2014-05-19,18.6252,13.24,25.607,79.0014,0.0873,1.176,917.9194,0.681972,-0.731378
2014-05-20,18.9339,13.3944,25.256,73.5075,0.0,1.7997,918.1717,0.66929,-0.743001
2014-05-21,18.5324,12.545,25.9381,70.132,0.0,2.2159,916.4788,0.656411,-0.754404
2014-05-22,20.2656,13.8317,27.5179,64.9361,0.0,2.6705,915.8742,0.643337,-0.765584
2014-05-23,20.6287,16.0518,26.0131,77.8216,1.3094,1.8907,916.9065,0.630072,-0.776537
2014-05-24,20.1056,15.9695,23.6947,87.9847,1.996,1.5691,917.1745,0.616621,-0.78726
2014-05-25,20.5123,16.4934,24.7017,81.4361,0.3901,2.3194,917.2485,0.602988,-0.79775
2014-05-26,20.5793,18.3367,23.7001,86.3651,9.6326,2.886,916.9869,0.589176,-0.808005
2014-05-27,18.7645,14.5224,22.8981,73.2295,0.031,2.2137,917.6963,0.57519,-0.81802
2014-05-28,16.5072,10.7984,23.3145,74.3415,0.0215,1.7181,917.6535,0.561034,-0.827793
2014-05-29,17.4086,12.627,23.143,69.5791,0.0415,2.677,918.1907,0.546711,-0.837321
2014-05-30,17.5464,13.4917,22.9595,69.692,0.0062,2.8138,919.8134,0.532227,-0.846602
2014-05-31,17.3636,12.4854,23.0721,71.0311,0.001,2.6407,918.9411,0.517586,-0.855631
2014-06-01,16.8525,11.5264,22.2317,81.148,4.1304,1.8744,915.8647,0.502791,-0.864408
2014-06-02,18.5653,15.7965,23.0921,78.594,1.708,2.4127,913.8802,0.487847,-0.872929
2014-06-03,16.3601,10.0824,23.2997,73.8404,0.0014,1.5893,915.1604,0.472759,-0.881192
2014-06-04,17.2641,11.7545,24.713,70.9158,0.011,2.157,916.2375,0.457531,-0.889193
2014-06-05,17.7912,11.2805,26.2891,74.1609,0.0091,1.8937,915.7512,0.442168,-0.896932
2014-06-06,19.5145,14.0721,26.3467,75.4485,0.0,1.864,914.9719,0.426674,-0.904405
2014-06-07,20.4683,14.9993,27.5919,70.2681,0.0,2.0667,915.1211,0.411054,-0.911611
2014-06-08,19.944,14.1533,26.708,66.1781,0.0,2.6412,916.2863,0.395312,-0.918547
2014-06-09,20.2607,13.6435,27.5492,66.3127,0.0,1.8389,919.87,0.379453,-0.925211
2014-06-10,20.405,16.5843,24.5642,70.8639,0.0687,3.9552,922.499,0.363482,-0.931601
2014-06-11,19.7713,16.5053,23.718,67.7292,0.1287,3.659,922.8116,0.347403,-0.937716
2014-06-12,19.1785,15.4382,22.9582,72.3223,0.5093,3.7596,922.439,0.331221,-0.943553
2014-06-13,19.4122,15.5881,25.7151,65.8619,0.0,2.6379,922.8585,0.314942,-0.949111
2014-06-14,19.123,14.9967,24.5405,74.2449,0.217,2.2995,922.4389,0.298569,-0.954388
2014-06-15,18.5581,11.9337,26.024,73.3224,0.0353,1.496,921.5621,0.282108,-0.959383
2014-06-16,19.6064,14.6383,25.3804,72.0426,0.0,1.9065,921.8692,0.265563,-0.964094
