date,temp_mean_c,temp_max_c,temp_min_c
2022-10-05,20.2,26.9,14.9
2022-10-06,21.5,27.5,17.1
2022-10-07,19.5,22.5,18.1
2022-10-08,21.1,26.8,15.8
2022-10-09,20.8,25.7,17.8
2022-10-10,21.5,27.8,17.2
2022-10-11,22.8,29.9,17.8
2022-10-12,22.7,30.7,15.2
2022-10-13,22.4,29.6,15.8
2022-10-14,22.7,29.5,16.2
2022-10-15,21.4,26.6,16.6
2022-10-16,20.4,27.4,13.8
2022-10-17,21.1,27.6,14.9
2022-10-18,23.0,29.5,17.1
2022-10-19,20.3,26.4,17.0
2022-10-20,21.8,29.0,16.2
2022-10-21,21.8,27.5,17.8
2022-10-22,22.6,29.1,17.1
2022-10-23,21.5,28.4,16.4
2022-10-24,21.7,28.1,17.4
2022-10-25,21.4,28.2,16.3
2022-10-26,22.4,29.5,16.5
2022-10-27,23.8,31.5,16.4
2022-10-28,22.5,28.0,17.3
2022-10-29,23.7,30.2,17.7
2022-10-30,22.2,29.1,17.9
2022-10-31,22.2,27.2,18.6
2022-11-01,20.7,27.2,16.6
2022-11-02,16.0,18.0,13.3
2022-11-03,14.1,16.8,12.4
2022-11-04,15.4,20.0,11.6
2022-11-05,16.6,22.7,10.1
2022-11-06,17.7,24.4,11.8
2022-11-07,17.9,24.4,14.1
2022-11-08,17.7,23.4,15.1
2022-11-09,18.0,22.2,15.2
2022-11-10,20.7,27.4,14.8
2022-11-11,21.3,28.8,16.5
2022-11-12,21.3,26.6,15.9
2022-11-13,22.4,28.4,16.7
2022-11-14,21.4,27.0,17.9
2022-11-15,21.1,26.5,18.2
2022-11-16,20.5,25.9,15.7
2022-11-17,20.0,26.1,14.1
2022-11-18,19.6,25.8,13.8
2022-11-19,19.2,24.5,13.3
2022-11-20,20.7,26.5,14.4
2022-11-21,21.8,27.9,15.2
2022-11-22,22.3,27.9,17.4
2022-11-23,20.5,23.1,17.5
2022-11-24,19.2,24.5,16.3
2022-11-25,19.0,24.7,13.6
2022-11-26,18.8,24.4,14.9
2022-11-27,20.6,26.6,15.8
2022-11-28,20.3,26.5,16.2
2022-11-29,20.5,26.8,16.0
2022-11-30,20.2,26.4,16.4
2022-12-01,20.8,25.8,17.1
2022-12-02,21.9,26.7,18.7
2022-12-03,20.6,24.3,18.1
2022-12-04,20.7,24.5,18.2
2022-12-05,20.1,23.3,18.5
2022-12-06,20.0,23.4,17.9
2022-12-07,20.2,24.3,18.1
2022-12-08,21.1,27.5,17.0
2022-12-09,22.1,29.5,16.2
2022-12-10,22.6,29.0,17.4
2022-12-11,21.9,28.4,17.2
2022-12-12,22.0,27.2,18.2
2022-12-13,21.2,26.8,18.9
2022-12-14,20.0,23.9,16.9
2022-12-15,19.7,25.0,15.1
2022-12-16,20.6,25.6,15.5
2022-12-17,20.0,24.5,16.5
2022-12-18,20.6,26.0,15.8
2022-12-19,19.9,22.0,18.3
2022-12-20,19.0,21.7,17.6
2022-12-21,20.5,26.1,17.5
2022-12-22,19.3,23.5,15.8
2022-12-23,19.1,24.4,14.4
2022-12-24,20.5,26.0,17.0
2022-12-25,20.4,26.0,17.4
2022-12-26,19.3,21.7,18.1
2022-12-27,20.7,24.4,17.4
2022-12-28,19.9,22.2,18.1
2022-12-29,20.4,24.6,18.0
2022-12-30,20.8,26.3,18.4
2022-12-31,20.5,25.0,17.5
2023-01-01,20.3,25.2,16.8
2023-01-02,20.2,25.1,16.5
2023-01-03,20.1,24.0,17.2
2023-01-04,20.5,24.5,18.1
2023-01-05,20.4,23.6,19.0
2023-01-06,18.6,21.0,17.0
2023-01-07,17.3,20.5,15.1
2023-01-08,18.2,20.5,16.1
2023-01-09,19.7,23.6,17.2
2023-01-10,20.9,25.5,18.0
2023-01-11,20.7,25.0,17.1
2023-01-12,21.4,24.9,18.3
2023-01-13,21.6,26.8,17.0
2023-01-14,22.8,28.4,18.1
2023-01-15,22.9,28.9,18.5
2023-01-16,23.1,29.0,17.5
2023-01-17,22.5,28.2,18.0
2023-01-18,22.2,28.0,18.0
2023-01-19,21.3,26.0,18.1
2023-01-20,19.7,23.5,18.0
2023-01-21,19.6,23.3,17.5
2023-01-22,21.4,26.5,17.6
2023-01-23,20.8,25.6,18.5
2023-01-24,21.0,26.0,18.9
2023-01-25,22.3,27.6,17.5
2023-01-26,22.2,27.1,17.1
2023-01-27,21.0,25.1,17.5
2023-01-28,21.1,24.9,17.9
2023-01-29,21.4,26.0,18.5
2023-01-30,21.4,26.5,18.6
2023-01-31,21.5,26.1,18.0
2023-02-01,21.8,27.2,17.7
2023-02-02,21.9,27.5,18.6
2023-02-03,22.5,26.9,18.0
2023-02-04,23.0,28.8,17.6
2023-02-05,22.9,28.0,17.7
2023-02-06,21.9,28.0,17.5
2023-02-07,21.4,26.7,17.8
2023-02-08,21.4,27.6,17.8
2023-02-09,21.2,27.5,16.0
2023-02-10,21.4,26.9,17.3
2023-02-11,21.1,25.2,17.6
2023-02-12,20.8,26.0,19.0
2023-02-13,21.9,28.0,17.6
2023-02-14,22.3,28.5,17.2
2023-02-15,22.4,28.8,17.5
2023-02-16,22.1,28.0,17.6
2023-02-17,22.6,27.0,19.2
2023-02-18,22.2,26.3,19.2
2023-02-19,21.5,25.5,18.0
2023-02-20,21.3,26.1,17.5
2023-02-21,21.6,27.0,16.9
2023-02-22,21.3,27.6,16.7
2023-02-23,21.4,26.7,17.7
2023-02-24,22.1,27.0,17.5
2023-02-25,22.8,28.5,18.2
2023-02-26,23.6,28.9,18.5
2023-02-27,23.6,29.4,19.1
2023-02-28,23.0,28.0,19.1
2023-03-01,22.7,28.2,17.4
2023-03-02,22.4,28.1,18.0
2023-03-03,23.1,28.3,18.6
2023-03-04,23.1,28.4,17.3
2023-03-05,21.4,25.7,17.2
2023-03-06,21.4,26.9,18.4
2023-03-07,21.0,26.2,18.1
2023-03-08,20.8,25.6,18.5
2023-03-09,22.2,27.0,17.0
2023-03-10,22.4,26.8,18.9
2023-03-11,20.1,24.8,18.5
2023-03-12,20.9,25.3,18.0
2023-03-13,21.0,25.1,18.0
2023-03-14,20.6,24.1,18.4
2023-03-15,21.6,26.1,17.5
2023-03-16,21.7,27.1,18.1
2023-03-17,21.2,26.5,17.1
2023-03-18,21.3,26.5,17.2
2023-03-19,21.6,27.6,17.5
2023-03-20,21.3,26.7,18.3
2023-03-21,21.2,27.4,16.5
2023-03-22,21.8,27.4,17.0
2023-03-23,21.7,27.4,17.2
2023-03-24,21.6,27.4,15.6
2023-03-25,22.5,27.8,17.1
2023-03-26,23.2,28.8,17.6
2023-03-27,22.4,28.6,17.0
2023-03-28,21.9,27.3,17.9
2023-03-29,21.3,26.3,18.5
2023-03-30,22.1,27.6,18.4
2023-03-31,21.8,27.6,16.9
2023-04-01,21.3,27.5,16.3
2023-04-02,20.8,27.1,15.9
2023-04-03,19.7,25.0,14.8
2023-04-04,20.6,25.9,15.4
2023-04-05,20.9,27.0,15.1
2023-04-06,21.4,27.0,16.5
2023-04-07,20.7,24.8,18.2
2023-04-08,20.7,25.9,17.0
2023-04-09,19.4,22.9,16.8
2023-04-10,18.7,23.6,14.5
2023-04-11,18.9,23.7,14.2
2023-04-12,18.5,22.4,15.2
2023-04-13,20.6,26.6,15.6
2023-04-14,20.5,26.0,16.6
2023-04-15,20.7,25.6,17.1
2023-04-16,19.8,25.5,14.9
2023-04-17,20.2,26.0,14.8
2023-04-18,21.5,26.8,17.6
2023-04-19,20.3,23.5,16.7
2023-04-20,16.9,22.2,12.6
2023-04-21,16.8,23.0,11.6
2023-04-22,17.3,22.4,13.0
2023-04-23,18.0,24.0,13.8
2023-04-24,18.0,23.1,14.2
2023-04-25,18.1,24.0,12.6
2023-04-26,19.1,25.3,14.4
2023-04-27,19.6,24.8,13.6
2023-04-28,19.9,26.0,16.2
2023-04-29,19.1,23.8,15.9
2023-04-30,18.7,23.9,15.8
2023-05-01,18.4,24.1,14.6
2023-05-02,18.3,24.0,13.0
2023-05-03,18.6,25.0,13.4
2023-05-04,19.3,25.9,14.2
2023-05-05,19.7,26.1,14.2
2023-05-06,19.6,25.4,15.5
2023-05-07,18.8,24.5,14.6
2023-05-08,18.8,25.6,13.2
2023-05-09,19.0,24.8,14.1
2023-05-10,20.0,25.0,16.4
2023-05-11,18.8,24.8,14.3
2023-05-12,17.2,23.1,12.1
2023-05-13,15.7,21.4,11.6
2023-05-14,16.0,22.8,11.3
2023-05-15,15.1,22.8,9.2
2023-05-16,14.9,23.1,7.5
2023-05-17,14.4,22.6,6.2
2023-05-18,14.7,21.8,9.8
2023-05-19,14.7,21.2,10.3
2023-05-20,14.3,21.0,9.0
2023-05-21,15.2,22.5,9.1
2023-05-22,16.2,22.0,11.4
2023-05-23,17.0,22.9,11.9
2023-05-24,17.4,23.1,13.2
2023-05-25,17.5,23.9,13.0
2023-05-26,17.9,24.3,13.4
2023-05-27,17.4,23.5,13.6
2023-05-28,17.6,24.2,11.9
2023-05-29,17.9,20.8,14.5
2023-05-30,16.7,20.1,13.4
2023-05-31,15.9,17.1,14.9
2023-06-01,16.3,21.1,13.6
2023-06-02,15.8,21.9,11.6
2023-06-03,15.6,21.9,11.5
2023-06-04,14.9,21.2,9.2
2023-06-05,14.4,21.5,8.2
2023-06-06,14.8,21.0,10.2
2023-06-07,13.9,20.8,9.1
2023-06-08,14.6,21.7,8.8
2023-06-09,15.3,22.6,9.5
2023-06-10,16.2,23.8,9.2
2023-06-11,16.5,24.8,10.1
2023-06-12,17.3,24.9,9.9
2023-06-13,18.6,23.9,13.1
2023-06-14,18.7,23.1,14.7
2023-06-15,18.5,23.6,14.9
2023-06-16,17.4,22.0,14.4
2023-06-17,15.5,20.1,10.9
2023-06-18,13.6,20.3,8.1
2023-06-19,14.5,20.5,10.4
2023-06-20,13.8,20.0,9.0
2023-06-21,14.1,20.6,9.1
2023-06-22,14.4,20.9,8.8
2023-06-23,14.3,21.5,8.8
2023-06-24,14.5,21.5,8.5
2023-06-25,14.8,22.2,9.6
2023-06-26,15.0,21.9,9.4
2023-06-27,16.5,23.0,9.6
2023-06-28,15.1,22.5,10.0
2023-06-29,15.5,22.6,8.9
2023-06-30,15.2,21.1,11.7
2023-07-01,15.0,21.0,11.4
2023-07-02,15.2,22.5,8.9
2023-07-03,14.2,20.4,9.8
2023-07-04,12.8,19.2,8.0
2023-07-05,12.3,19.0,8.2
2023-07-06,12.6,19.5,7.3
2023-07-07,13.8,20.9,6.8
2023-07-08,15.2,23.1,7.4
2023-07-09,17.5,22.4,13.1
2023-07-10,18.3,25.5,12.9
2023-07-11,18.0,26.1,11.3
2023-07-12,18.7,26.6,12.4
2023-07-13,20.1,27.0,14.7
2023-07-14,14.6,20.0,10.2
2023-07-15,13.7,20.9,7.5
2023-07-16,16.4,23.8,10.8
2023-07-17,18.3,25.2,12.8
2023-07-18,18.7,25.7,13.4
2023-07-19,18.0,23.8,14.5
2023-07-20,16.7,20.5,13.9
2023-07-21,16.3,21.0,12.8
2023-07-22,15.1,21.1,11.4
2023-07-23,16.6,23.2,10.9
2023-07-24,17.3,22.5,13.8
2023-07-25,17.8,24.2,13.2
2023-07-26,17.5,23.6,12.6
2023-07-27,17.8,24.0,13.4
2023-07-28,18.8,25.3,14.2
2023-07-29,16.9,22.6,11.4
2023-07-30,15.7,20.9,11.9
2023-07-31,15.5,21.9,11.4
2023-08-01,16.4,23.9,10.4
2023-08-02,16.7,24.3,10.6
2023-08-03,16.8,25.3,9.1
2023-08-04,17.5,25.5,10.8
2023-08-05,18.3,25.8,11.4
2023-08-06,18.6,26.2,13.1
2023-08-07,17.7,25.7,10.3
2023-08-08,18.4,26.2,11.5
2023-08-09,18.5,23.8,14.6
2023-08-10,18.6,25.6,13.5
2023-08-11,18.9,26.8,12.1
2023-08-12,20.5,28.0,13.3
2023-08-13,19.7,26.1,14.4
2023-08-14,20.0,25.6,15.2
2023-08-15,19.6,24.6,15.5
2023-08-16,19.5,24.8,15.4
2023-08-17,19.5,25.1,14.6
2023-08-18,19.5,27.1,12.3
2023-08-19,19.7,26.3,13.1
2023-08-20,16.8,21.5,12.6
2023-08-21,17.7,23.5,13.1
2023-08-22,19.0,26.1,11.2
2023-08-23,21.4,29.1,14.3
2023-08-24,23.2,30.5,16.1
2023-08-25,21.9,29.1,16.2
2023-08-26,18.4,26.4,14.2
2023-08-27,14.3,16.6,12.8
2023-08-28,14.5,17.0,11.8
2023-08-29,17.0,22.4,13.8
2023-08-30,17.5,24.1,13.8
2023-08-31,19.0,25.2,14.1
2023-09-01,19.5,25.1,14.6
2023-09-02,20.5,26.9,15.3
2023-09-03,21.6,28.5,15.6
2023-09-04,22.6,29.6,16.5
2023-09-05,21.8,28.2,17.4
2023-09-06,19.1,24.0,15.3
2023-09-07,18.0,23.5,14.1
2023-09-08,19.2,26.5,13.7
2023-09-09,19.4,27.0,12.2
2023-09-10,20.1,27.0,14.2
2023-09-11,19.6,26.4,13.4
2023-09-12,20.4,27.8,13.4
2023-09-13,21.5,30.0,13.9
2023-09-14,22.4,29.2,16.8
2023-09-15,19.7,25.2,16.1
2023-09-16,21.0,28.6,14.3
2023-09-17,22.7,29.6,16.2
2023-09-18,22.6,29.6,16.3
2023-09-19,22.4,30.2,14.9
2023-09-20,22.5,30.0,15.6
2023-09-21,22.4,29.3,16.3
2023-09-22,22.9,30.9,14.9
2023-09-23,24.2,31.1,17.1
2023-09-24,25.1,33.3,17.5
2023-09-25,26.6,34.0,18.9
2023-09-26,27.2,34.2,19.9
2023-09-27,25.0,30.5,19.8
2023-09-28,21.6,29.6,16.0
2023-09-29,19.9,26.5,14.2
2023-09-30,21.0,28.2,14.9
2023-10-01,20.2,23.9,17.3
2023-10-02,21.5,27.2,18.0
2023-10-03,22.4,28.0,17.6
2023-10-04,24.4,31.1,18.4
2023-10-05,24.6,31.5,20.2
2023-10-06,23.7,30.7,19.5
2023-10-07,24.5,32.0,19.8
2023-10-08,24.8,30.2,19.9
2023-10-09,23.7,28.5,20.5
2023-10-10,22.9,28.9,17.5
2023-10-11,23.8,30.5,18.0
2023-10-12,24.8,31.5,19.2
2023-10-13,23.0,27.9,19.0
2023-10-14,20.9,25.5,18.1
2023-10-15,22.2,28.4,17.5
2023-10-16,23.5,29.8,17.0
2023-10-17,24.3,30.2,19.2
2023-10-18,23.2,29.6,19.3
2023-10-19,21.7,27.0,16.9
2023-10-20,21.1,26.3,17.2
2023-10-21,21.1,26.5,16.9
2023-10-22,21.6,27.9,15.8
2023-10-23,22.4,29.7,15.9
2023-10-24,24.7,32.2,16.5
2023-10-25,22.9,30.1,19.2
2023-10-26,22.9,29.2,18.2
2023-10-27,22.1,28.6,18.4
2023-10-28,22.8,27.1,19.9
2023-10-29,23.6,30.6,19.2
2023-10-30,24.0,29.9,19.2
2023-10-31,24.0,31.0,19.7
2023-11-01,22.8,28.0,19.2
2023-11-02,21.5,28.0,17.4
2023-11-03,23.3,29.4,18.5
2023-11-04,22.8,28.1,18.2
2023-11-05,21.0,28.1,12.7
2023-11-06,20.2,27.4,13.6
2023-11-07,20.3,27.5,13.7
2023-11-08,20.9,28.8,13.2
2023-11-09,22.6,30.4,14.4
2023-11-10,24.4,30.8,17.2
2023-11-11,25.6,32.9,18.6
2023-11-12,27.0,34.8,19.1
2023-11-13,28.0,34.8,21.4
2023-11-14,29.2,36.4,22.0
2023-11-15,27.9,35.9,21.9
2023-11-16,27.0,33.7,20.0
2023-11-17,27.5,34.5,20.9
2023-11-18,28.4,34.5,22.0
2023-11-19,25.4,32.0,20.9
2023-11-20,22.4,26.2,20.2
2023-11-21,22.8,28.2,19.2
2023-11-22,23.4,28.1,19.7
2023-11-23,24.0,28.5,19.9
2023-11-24,22.3,28.9,17.1
2023-11-25,20.3,25.3,15.9
2023-11-26,21.1,26.9,15.6
2023-11-27,21.7,27.1,16.6
2023-11-28,23.2,29.8,19.0
2023-11-29,21.5,25.9,19.0
2023-11-30,21.8,27.5,16.7
2023-12-01,23.8,29.0,17.8
2023-12-02,24.3,30.7,19.0
2023-12-03,25.0,31.0,19.5
2023-12-04,24.0,29.8,19.9
2023-12-05,23.4,29.5,18.4
2023-12-06,23.0,28.0,19.4
2023-12-07,24.3,30.0,19.2
2023-12-08,22.5,28.5,19.6
2023-12-09,22.6,27.9,18.4
2023-12-10,21.9,27.0,17.8
2023-12-11,21.0,24.6,18.4
2023-12-12,21.8,27.1,18.0
2023-12-13,22.8,28.4,17.2
2023-12-14,23.8,30.0,18.0
2023-12-15,24.6,30.5,18.8
2023-12-16,24.4,30.4,19.0
2023-12-17,23.9,30.0,18.1
2023-12-18,24.0,29.5,19.4
2023-12-19,23.5,29.5,18.6
2023-12-20,22.9,28.3,17.7
2023-12-21,23.3,28.7,18.0
2023-12-22,23.0,28.4,19.5
2023-12-23,22.3,25.4,20.0
2023-12-24,23.4,28.4,18.5
2023-12-25,23.7,30.1,18.8
2023-12-26,23.7,29.9,18.7
2023-12-27,23.0,27.5,19.5
2023-12-28,22.6,28.0,17.5
2023-12-29,25.1,31.6,18.6
2023-12-30,25.1,32.0,20.2
2023-12-31,21.6,25.8,17.8
2024-01-01,19.7,22.6,17.5
2024-01-02,20.4,25.5,17.0
2024-01-03,21.3,24.9,18.5
2024-01-04,21.7,25.2,19.9
2024-01-05,22.3,28.2,17.0
2024-01-06,22.8,28.3,17.9
2024-01-07,23.6,28.9,18.4
2024-01-08,23.2,28.6,19.7
2024-01-09,23.4,27.9,20.2
2024-01-10,24.2,29.2,20.4
2024-01-11,23.8,29.2,19.2
2024-01-12,22.8,27.2,19.0
2024-01-13,22.7,26.5,19.9
2024-01-14,22.8,26.8,20.1
2024-01-15,22.4,26.8,19.0
2024-01-16,24.2,29.4,18.5
2024-01-17,25.0,30.4,19.2
2024-01-18,24.3,28.9,20.5
2024-01-19,23.2,27.6,20.1
2024-01-20,24.1,29.1,20.5
2024-01-21,22.8,27.9,20.2
2024-01-22,22.4,27.5,17.5
2024-01-23,20.9,24.8,15.6
2024-01-24,20.1,25.5,15.8
2024-01-25,21.6,26.7,17.5
2024-01-26,21.2,26.7,15.0
2024-01-27,21.4,27.4,16.4
2024-01-28,21.4,27.0,18.6
2024-01-29,22.0,27.6,16.8
2024-01-30,23.0,28.9,17.5
2024-01-31,21.7,26.5,19.2
2024-02-01,21.4,26.7,16.5
2024-02-02,20.8,22.8,18.9
2024-02-03,22.7,27.0,19.1
2024-02-04,21.8,25.2,19.3
2024-02-05,21.8,27.5,18.8
2024-02-06,22.1,27.6,17.0
2024-02-07,22.1,27.5,18.0
2024-02-08,22.2,26.9,19.1
2024-02-09,22.9,28.9,17.8
2024-02-10,22.5,27.6,17.5
2024-02-11,22.2,27.5,17.9
2024-02-12,22.9,28.8,17.9
2024-02-13,24.0,29.5,19.2
2024-02-14,22.5,26.6,17.5
2024-02-15,21.2,25.1,19.0
2024-02-16,22.0,26.5,19.2
2024-02-17,21.6,26.9,17.4
2024-02-18,21.5,26.2,17.2
2024-02-19,22.0,27.5,16.6
2024-02-20,21.1,25.6,18.9
2024-02-21,21.6,25.5,18.5
2024-02-22,21.6,25.5,18.9
2024-02-23,21.7,24.8,19.0
2024-02-24,22.8,28.5,18.1
2024-02-25,23.6,29.5,18.8
2024-02-26,23.7,29.2,18.9
2024-02-27,23.7,28.1,19.2
2024-02-28,24.6,29.8,19.4
2024-02-29,23.6,28.5,19.2
2024-03-01,23.2,30.0,18.5
2024-03-02,22.1,27.0,17.8
2024-03-03,22.4,27.5,17.5
2024-03-04,23.2,28.6,18.1
2024-03-05,22.9,28.7,18.5
2024-03-06,22.0,27.4,19.0
2024-03-07,22.5,27.6,19.0
2024-03-08,23.2,27.8,19.5
2024-03-09,23.3,28.9,19.8
2024-03-10,23.0,27.6,20.4
2024-03-11,23.1,28.6,19.0
2024-03-12,23.4,29.1,18.0
2024-03-13,23.4,29.0,19.1
2024-03-14,23.6,29.6,18.1
2024-03-15,23.8,29.8,17.5
2024-03-16,24.7,29.9,19.0
2024-03-17,24.8,30.5,19.1
2024-03-18,24.0,29.2,20.0
2024-03-19,24.1,30.0,19.9
2024-03-20,23.1,28.5,20.1
2024-03-21,23.2,27.9,19.6
2024-03-22,22.1,26.5,19.1
2024-03-23,20.0,23.5,17.5
2024-03-24,19.9,23.0,16.6
2024-03-25,20.3,24.2,18.3
2024-03-26,20.5,23.5,18.8
2024-03-27,19.9,22.5,17.6
2024-03-28,19.4,21.3,18.1
2024-03-29,21.5,25.5,18.1
2024-03-30,21.6,27.0,18.7
2024-03-31,21.4,27.3,16.2
2024-04-01,20.5,26.9,15.4
2024-04-02,21.4,26.5,17.4
2024-04-03,22.2,27.5,16.9
2024-04-04,22.8,28.0,18.2
2024-04-05,22.5,27.9,17.8
2024-04-06,21.2,27.1,16.0
2024-04-07,20.7,26.6,15.6
2024-04-08,20.5,25.6,15.8
2024-04-09,20.7,25.7,16.9
2024-04-10,21.4,26.8,16.2
2024-04-11,22.6,28.0,17.8
2024-04-12,22.1,26.1,18.9
2024-04-13,21.5,26.1,17.9
2024-04-14,21.4,26.8,17.0
2024-04-15,22.1,26.8,18.4
2024-04-16,22.4,27.5,18.5
2024-04-17,21.8,27.5,15.9
2024-04-18,21.2,25.9,18.1
2024-04-19,19.0,23.9,15.6
2024-04-20,18.4,23.6,14.1
2024-04-21,18.1,24.1,13.6
2024-04-22,18.6,25.2,13.0
2024-04-23,19.5,26.4,12.4
2024-04-24,20.1,27.0,13.7
2024-04-25,21.7,28.2,16.4
2024-04-26,21.6,26.9,17.5
2024-04-27,20.9,25.5,18.1
2024-04-28,20.9,27.6,14.9
2024-04-29,21.3,28.2,15.3
2024-04-30,21.2,27.6,15.6
2024-05-01,21.2,27.4,15.6
2024-05-02,21.0,28.0,14.8
2024-05-03,20.9,28.0,14.4
2024-05-04,21.4,28.2,15.9
2024-05-05,20.3,27.2,14.4
2024-05-06,20.6,27.9,15.4
2024-05-07,20.8,26.0,16.8
2024-05-08,20.4,26.7,14.8
2024-05-09,19.2,25.9,13.3
2024-05-10,19.8,26.5,13.4
2024-05-11,20.1,26.7,14.3
2024-05-12,20.4,27.1,14.4
2024-05-13,20.9,27.6,14.8
2024-05-14,20.3,27.0,14.2
2024-05-15,19.8,25.8,15.4
2024-05-16,20.8,27.0,16.5
2024-05-17,20.7,26.8,15.2
2024-05-18,20.6,26.1,14.5
2024-05-19,19.5,26.0,13.5
2024-05-20,20.0,26.2,14.6
2024-05-21,20.2,24.8,16.1
2024-05-22,19.9,25.0,16.5
2024-05-23,18.7,25.2,13.1
2024-05-24,19.4,26.0,13.4
2024-05-25,19.2,25.0,13.8
2024-05-26,18.3,23.0,15.2
2024-05-27,18.4,23.0,15.0
2024-05-28,18.5,24.4,13.8
2024-05-29,16.1,22.2,12.6
2024-05-30,14.4,21.5,9.1
2024-05-31,14.6,21.4,9.0
2024-06-01,15.1,21.9,10.4
2024-06-02,16.2,22.5,11.4
2024-06-03,17.1,23.0,12.2
2024-06-04,17.6,24.3,11.1
2024-06-05,17.4,22.8,13.2
2024-06-06,16.4,22.9,12.2
2024-06-07,16.9,23.9,11.8
2024-06-08,17.3,24.0,11.8
2024-06-09,17.2,23.9,12.3
2024-06-10,16.9,24.0,10.5
2024-06-11,16.5,24.8,9.1
2024-06-12,16.9,24.2,11.5
2024-06-13,16.5,23.5,10.9
2024-06-14,16.2,23.8,10.1
2024-06-15,16.3,23.5,10.6
2024-06-16,16.6,23.2,9.6
2024-06-17,15.8,22.5,9.9
2024-06-18,16.1,22.6,9.8
2024-06-19,15.8,23.5,9.9
2024-06-20,15.6,22.9,9.2
2024-06-21,16.4,23.4,10.4
2024-06-22,17.7,23.6,12.2
2024-06-23,17.9,24.6,11.8
2024-06-24,18.0,24.7,11.1
2024-06-25,18.1,24.9,11.6
2024-06-26,18.6,25.6,13.9
2024-06-27,18.9,24.9,14.1
2024-06-28,20.1,25.4,14.8
2024-06-29,19.1,25.0,14.2
2024-06-30,17.3,23.6,11.2
2024-07-01,16.2,20.2,13.6
2024-07-02,16.8,22.8,13.4
2024-07-03,17.0,23.2,12.1
2024-07-04,17.1,23.5,11.6
2024-07-05,16.2,22.8,10.9
2024-07-06,16.5,23.5,10.6
2024-07-07,17.5,24.8,12.0
2024-07-08,18.3,25.3,12.9
2024-07-09,18.8,25.6,14.0
2024-07-10,18.9,25.2,13.6
2024-07-11,19.7,26.8,14.1
2024-07-12,19.0,25.7,13.1
2024-07-13,18.5,23.1,15.1
2024-07-14,16.6,22.6,12.6
2024-07-15,16.0,22.5,10.6
2024-07-16,16.2,22.4,11.2
2024-07-17,16.3,22.8,11.1
2024-07-18,16.2,23.4,9.8
2024-07-19,16.0,22.7,11.1
2024-07-20,16.0,23.1,10.3
2024-07-21,15.3,22.3,9.8
2024-07-22,15.7,23.7,8.7
2024-07-23,15.9,24.0,9.4
2024-07-24,15.7,22.8,9.9
2024-07-25,15.4,22.5,9.6
2024-07-26,15.4,23.0,8.8
2024-07-27,16.9,24.5,10.8
2024-07-28,18.6,26.4,11.6
2024-07-29,18.6,26.1,12.1
2024-07-30,17.3,23.8,12.6
2024-07-31,16.8,21.8,13.2
2024-08-01,17.0,23.7,12.3
2024-08-02,17.0,24.0,11.0
2024-08-03,17.6,24.6,11.6
2024-08-04,19.3,24.9,14.7
2024-08-05,19.0,24.9,13.0
2024-08-06,19.3,25.6,13.4
2024-08-07,18.7,25.6,11.2
2024-08-08,19.9,26.7,12.6
2024-08-09,19.2,26.4,12.4
2024-08-10,14.8,17.2,8.8
2024-08-11,11.8,19.8,6.1
2024-08-12,13.2,21.5,5.3
2024-08-13,13.6,21.5,6.2
2024-08-14,15.0,23.7,8.1
2024-08-15,17.7,26.1,10.4
2024-08-16,19.0,27.3,12.1
2024-08-17,19.9,28.3,12.4
2024-08-18,20.0,28.1,12.1
2024-08-19,20.1,27.9,11.9
2024-08-20,19.8,28.2,11.2
2024-08-21,20.2,27.8,12.9
2024-08-22,19.5,27.2,13.2
2024-08-23,20.7,29.6,12.5
2024-08-24,22.4,30.8,15.3
2024-08-25,19.8,27.0,14.2
2024-08-26,15.3,19.2,10.7
2024-08-27,15.1,23.7,8.6
2024-08-28,16.7,24.9,9.9
2024-08-29,17.7,25.4,10.9
2024-08-30,17.8,26.3,10.6
2024-08-31,19.6,28.0,11.4
2024-09-01,20.3,28.8,12.2
2024-09-02,22.5,30.1,15.2
2024-09-03,22.6,31.3,13.1
2024-09-04,23.4,31.2,16.1
2024-09-05,23.4,32.0,16.1
2024-09-06,23.1,30.0,17.1
2024-09-07,23.0,30.5,16.2
2024-09-08,23.1,31.2,15.2
2024-09-09,22.1,29.8,14.9
2024-09-10,21.5,29.3,13.4
2024-09-11,22.0,30.2,13.8
2024-09-12,21.9,30.0,14.2
2024-09-13,22.5,30.5,14.6
2024-09-14,22.9,30.7,15.0
2024-09-15,23.2,30.0,16.4
2024-09-16,22.5,28.5,16.3
2024-09-17,19.6,26.8,14.6
2024-09-18,20.6,28.2,15.8
2024-09-19,21.3,29.8,14.2
2024-09-20,23.3,30.6,16.1
2024-09-21,22.7,30.5,17.0
2024-09-22,22.6,29.0,17.0
2024-09-23,23.9,31.1,17.0
2024-09-24,24.1,31.1,17.5
2024-09-25,23.9,31.3,17.0
2024-09-26,23.9,31.6,16.8
2024-09-27,25.0,32.2,17.5
2024-09-28,22.4,30.0,16.9
2024-09-29,22.0,28.5,17.0
2024-09-30,22.1,29.1,15.1
2024-10-01,23.2,31.1,15.9
2024-10-02,24.9,33.5,16.4
2024-10-03,24.8,31.6,19.0
2024-10-04,21.7,28.4,16.8
2024-10-05,20.7,27.2,15.6
2024-10-06,22.1,30.5,14.5
2024-10-07,23.4,31.4,15.5
2024-10-08,25.5,34.5,17.2
